
50 0.000737067
100 0.0059294
150 0.0211414
200 0.0479648
250 0.0893801
300 0.156281
350 0.241472
400 0.352819
450 0.542679
500 0.687423
550 0.921124
600 1.20412
650 1.56322
700 1.93277
750 2.39993
800 2.96116
850 3.51714
900 4.21454
950 4.9683
1000 5.71857
1050 6.67675
1100 7.70969
1150 8.76144
1200 9.86154
1250 11.2146
1300 12.6157
1350 14.0083
1400 15.6839
1450 17.3624
1500 19.3714
1550 21.0709
1600 23.2468
1650 25.5024
1700 27.9536
1750 30.4486
