
1000 0.000125517
2000 0.000268387
3000 0.000495495
4000 0.000551067
5000 0.000799362
6000 0.00103789
7000 0.000999442
8000 0.00121839
9000 0.0014564
10000 0.00166246
11000 0.00195786
12000 0.00219309
13000 0.00198989
14000 0.00219658
15000 0.00241706
16000 0.00262246
17000 0.00291146
18000 0.00314938
19000 0.00345286
20000 0.00355792
21000 0.00386293
22000 0.00416357
23000 0.00445243
24000 0.00466312
25000 0.00502711
26000 0.00425775
27000 0.00456939
28000 0.0046054
29000 0.00485592
