
1000 0.00274292
2000 0.0112908
3000 0.0255596
4000 0.0464899
5000 0.0724737
6000 0.104148
7000 0.140726
8000 0.183
9000 0.233349
10000 0.289412
11000 0.350038
12000 0.416526
13000 0.492359
14000 0.571419
15000 0.657975
16000 0.74724
17000 0.841351
18000 0.953125
19000 1.06209
20000 1.17887
21000 1.30196
22000 1.42339
23000 1.54786
24000 1.6801
25000 1.82921
26000 1.96819
27000 2.1464
28000 2.29496
29000 2.45716
