
1000 7.6854e-05
2000 0.000213631
3000 0.000263437
4000 0.000358047
5000 0.000453043
6000 0.000590963
7000 0.00074617
8000 0.000773171
9000 0.000951173
10000 0.00100902
11000 0.0011606
12000 0.00129152
13000 0.0013046
14000 0.00145759
15000 0.00159846
16000 0.0017747
17000 0.00179244
18000 0.00199457
19000 0.00200791
20000 0.00306826
21000 0.00224292
22000 0.00235863
23000 0.00250619
24000 0.00261754
25000 0.00275042
26000 0.0028777
27000 0.00293524
28000 0.00315254
29000 0.0032957
