
1000 0.00010194
2000 0.000250359
3000 0.000345505
4000 0.000505233
5000 0.000612166
6000 0.000751493
7000 0.000892523
8000 0.00105223
9000 0.00126561
10000 0.00138528
11000 0.00147286
12000 0.0016901
13000 0.00187646
14000 0.00198006
15000 0.00214428
16000 0.00238753
17000 0.0024514
18000 0.0030784
19000 0.00283923
20000 0.00296023
21000 0.003092
22000 0.00336571
23000 0.00349758
24000 0.00362158
25000 0.00384745
26000 0.00407721
27000 0.00420035
28000 0.00433063
29000 0.00445385
